#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"226","Aqui a Emenda N° 226 destina R$ 200000,00 para poio ao projeto ''3S na Melhor Idade: Saúde, Social, Solidária pela Ass. AMI","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 226<BR>Valor:  R$ 200000,00 <BR>Autor: Joe Valle <BR>O valor será gasto em: poio ao projeto ''3S na Melhor Idade: Saúde, Social, Solidária pela Ass. AMI<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Saúde<BR>Subfunção: Atenção básica à saúde<BR>Unidade Orçamentária: Fundo de Saúde","III-Taguatinga,Joe Valle,Saúde,Atenção básica à saúde,2013,", "-15.81772", "-48.07596",YES,YES
"227","Aqui a Emenda N° 227 destina R$ 105000,00 para Apoio à ampliação do ambiente de convivência dos idosos abrigados na Casa do Idoso Lar São José","2013-01-16 00:57:00","DF","Emenda N° 227<BR>Valor:  R$ 105000,00 <BR>Autor: Joe Valle <BR>O valor será gasto em: Apoio à ampliação do ambiente de convivência dos idosos abrigados na Casa do Idoso Lar São José<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Comunitária<BR>Unidade Orçamentária: SEDEST","DF,Joe Valle,Assistência Social,Ass. Comunitária,2013,", "-15.77972", "-47.92972",YES,YES
"228","Aqui a Emenda N° 228 destina R$ 500000,00 para Apoio à Olericultura","2013-01-16 00:57:00","DF","Emenda N° 228<BR>Valor:  R$ 500000,00 <BR>Autor: Joe Valle <BR>O valor será gasto em: Apoio à Olericultura<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Agricultura <BR>Subfunção: Promoção da prod. Vegetal<BR>Unidade Orçamentária: SE Agricultura","DF,Joe Valle,Agricultura ,Promoção da prod. Vegetal,2013,", "-15.77972", "-47.92972",YES,YES
"229","Aqui a Emenda N° 229 destina R$ 100000,00 para Apoio à construção de prédios e próprios - Emater","2013-01-16 00:57:00","DF","Emenda N° 229<BR>Valor:  R$ 100000,00 <BR>Autor: Joe Valle <BR>O valor será gasto em: Apoio à construção de prédios e próprios - Emater<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Agricultura <BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: EMATER-DF","DF,Joe Valle,Agricultura ,Infra-Estrutura urbana,2013,", "-15.77972", "-47.92972",YES,YES
"230","Aqui a Emenda N° 230 destina R$ 371000,00 para Apoio à construção do Centro Comunitário Oziel Alves III","2013-01-16 00:57:00","DF","Emenda N° 230<BR>Valor:  R$ 371000,00 <BR>Autor: Joe Valle <BR>O valor será gasto em: Apoio à construção do Centro Comunitário Oziel Alves III<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Agricultura <BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: SE Agricultura","DF,Joe Valle,Agricultura ,Gestão Man. Serv. Estado,2013,", "-15.77972", "-47.92972",YES,YES
"231","Aqui a Emenda N° 231 destina R$ 150000,00 para Obras de infra-estrutura e urbanização","2013-01-16 00:57:00","VIII-Núcleo Bandeirante","Emenda N° 231<BR>Valor:  R$ 150000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: VIII-Núcleo Bandeirante<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Núcleo Bandeirante","VIII-Núcleo Bandeirante,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.87125", "-47.96747",YES,YES
"232","Aqui a Emenda N° 232 destina R$ 150000,00 para Construção de praça na Quadra 110","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 232<BR>Valor:  R$ 150000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Construção de praça na Quadra 110<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Recanto das Emas","XV-Recanto das Emas,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.90669", "-48.07214",YES,YES
"233","Aqui a Emenda N° 233 destina R$ 450000,00 para Obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XVII-Riacho Fundo I","Emenda N° 233<BR>Valor:  R$ 450000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XVII-Riacho Fundo I<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Riacho Fundo I","XVII-Riacho Fundo I,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.88052", "-48.00995",YES,YES
"234","Aqui a Emenda N° 234 destina R$ 150000,00 para Reforma da Feira da QNN 37","2013-01-16 00:57:00","IX-Ceilândia","Emenda N° 234<BR>Valor:  R$ 150000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Reforma da Feira da QNN 37<BR>Região do DF onde será gasto o recurso: IX-Ceilândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: SE Obras","IX-Ceilândia,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81579", "-48.11825",YES,YES
"235","Aqui a Emenda N° 235 destina R$ 400000,00 para Apoio à realização de Festas Juninas","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 235<BR>Valor:  R$ 400000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio à realização de Festas Juninas<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.81772", "-48.07596",YES,YES
"236","Aqui a Emenda N° 236 destina R$ 500000,00 para Apoio à realização de eventos esportivos  ","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 236<BR>Valor:  R$ 500000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio à realização de eventos esportivos  <BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Desporto e Lazer,Desporto Comunitário,2013,", "-15.81772", "-48.07596",YES,YES
"237","Aqui a Emenda N° 237 destina R$ 600000,00 para Obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 237<BR>Valor:  R$ 600000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Recanto das Emas","XV-Recanto das Emas,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.90669", "-48.07214",YES,YES
"238","Aqui a Emenda N° 238 destina R$ 50000,00 para poio ao ''Encontro das Famílias'","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 238<BR>Valor:  R$ 50000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: poio ao ''Encontro das Famílias'<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Recanto das Emas","XV-Recanto das Emas,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.90669", "-48.07214",YES,YES
"239","Aqui a Emenda N° 239 destina R$ 100000,00 para poio ao evento ''Festa da Comunidade da Quadra 106'","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 239<BR>Valor:  R$ 100000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: poio ao evento ''Festa da Comunidade da Quadra 106'<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Recanto das Emas","XV-Recanto das Emas,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.90669", "-48.07214",YES,YES
"240","Aqui a Emenda N° 240 destina R$ 500000,00 para Construção de praça no Polo de Modas","2013-01-16 00:57:00","X-Guará","Emenda N° 240<BR>Valor:  R$ 500000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Construção de praça no Polo de Modas<BR>Região do DF onde será gasto o recurso: X-Guará<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Guará","X-Guará,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.82684", "-47.98028",YES,YES
"241","Aqui a Emenda N° 241 destina R$ 200000,00 para poio ao evento ''Hallel'","2013-01-16 00:57:00","DF","Emenda N° 241<BR>Valor:  R$ 200000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: poio ao evento ''Hallel'<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"242","Aqui a Emenda N° 242 destina R$ 200000,00 para Apoio à comemoração do Dia de Nossa Senhora e do Dia das Crianças","2013-01-16 00:57:00","DF","Emenda N° 242<BR>Valor:  R$ 200000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio à comemoração do Dia de Nossa Senhora e do Dia das Crianças<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"243","Aqui a Emenda N° 243 destina R$ 200000,00 para Apoio à celebração de Corpus Christi","2013-01-16 00:57:00","DF","Emenda N° 243<BR>Valor:  R$ 200000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio à celebração de Corpus Christi<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"244","Aqui a Emenda N° 244 destina R$ 500000,00 para Construção de PEC","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 244<BR>Valor:  R$ 500000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Construção de PEC<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"245","Aqui a Emenda N° 245 destina R$ 500000,00 para Recuperação e reforma de quadras poliesportivas","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 245<BR>Valor:  R$ 500000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Recuperação e reforma de quadras poliesportivas<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"246","Aqui a Emenda N° 246 destina R$ 60000,00 para Incentivando a cultura musical na Capital","2013-01-16 00:57:00","DF","Emenda N° 246<BR>Valor:  R$ 60000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Incentivando a cultura musical na Capital<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"247","Aqui a Emenda N° 247 destina R$ 300000,00 para Obras de revitalização e reformas de feiras","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 247<BR>Valor:  R$ 300000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Obras de revitalização e reformas de feiras<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"248","Aqui a Emenda N° 248 destina R$ 1000000,00 para Execução de reforma e cobertura da feira","2013-01-16 00:57:00","X-Guará","Emenda N° 248<BR>Valor:  R$ 1000000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Execução de reforma e cobertura da feira<BR>Região do DF onde será gasto o recurso: X-Guará<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: SE Obras","X-Guará,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.82684", "-47.98028",YES,YES
"249","Aqui a Emenda N° 249 destina R$ 500000,00 para Construção de PEC","2013-01-16 00:57:00","DF","Emenda N° 249<BR>Valor:  R$ 500000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Construção de PEC<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: SE Obras","DF,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.77972", "-47.92972",YES,YES
"250","Aqui a Emenda N° 250 destina R$ 200000,00 para Ampliação do sistema de energia elétrica","2013-01-16 00:57:00","DF","Emenda N° 250<BR>Valor:  R$ 200000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Ampliação do sistema de energia elétrica<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Energia<BR>Subfunção: Energia Elétrica<BR>Unidade Orçamentária: SE Obras","DF,Washington Mesquita,Energia,Energia Elétrica,2013,", "-15.77972", "-47.92972",YES,YES
"251","Aqui a Emenda N° 251 destina R$ 300000,00 para Implantação de ciclovias","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 251<BR>Valor:  R$ 300000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Implantação de ciclovias<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Transporte<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Transporte,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"252","Aqui a Emenda N° 252 destina R$ 300000,00 para Implantação de lixeiras públicas","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 252<BR>Valor:  R$ 300000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Implantação de lixeiras públicas<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"253","Aqui a Emenda N° 253 destina R$ 600000,00 para Apoio ao calendário de eventos","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 253<BR>Valor:  R$ 600000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio ao calendário de eventos<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.81772", "-48.07596",YES,YES
"254","Aqui a Emenda N° 254 destina R$ 1600000,00 para Apoio à realização de eventos culturais","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 254<BR>Valor:  R$ 1600000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Apoio à realização de eventos culturais<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Cultura,Difusão cultural,2013,", "-15.81772", "-48.07596",YES,YES
"255","Aqui a Emenda N° 255 destina R$ 300000,00 para Recuperação de redes de drenagem de águas pluviais","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 255<BR>Valor:  R$ 300000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Recuperação de redes de drenagem de águas pluviais<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"256","Aqui a Emenda N° 256 destina R$ 1200000,00 para Obras de infra-estrutura e urbanização","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 256<BR>Valor:  R$ 1200000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"257","Aqui a Emenda N° 257 destina R$ 1000000,00 para Recuperação e reforma de praças e parques","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 257<BR>Valor:  R$ 1000000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Recuperação e reforma de praças e parques<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"258","Aqui a Emenda N° 258 destina R$ 600000,00 para Recuperação de calçadas e implantação de acessibilidade","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 258<BR>Valor:  R$ 600000,00 <BR>Autor: Washington Mesquita <BR>O valor será gasto em: Recuperação de calçadas e implantação de acessibilidade<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Washington Mesquita,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
